,Unnamed: 0,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,FinalThemes,dates
130,1075,20230417121500,https://www.manchestereveningnews.co.uk/news/tv/susanna-reid-claps-back-dangerous-26713905,2.07792207792208,TAX_FNCACT;TAX_FNCACT_PRESENTER;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;MEDIA_MSM;TAX_FNCACT_QUEEN;EDUCATION;WB_470_EDUCATION;TAX_FNCACT_DANCER;TAX_FNCACT_JUDGE;TAX_FNCACT_SINGER;,['twitter inc'],EDUCATION,2023-04-17 12:15:00
131,1076,20230417121500,https://www.theweek.in/news/biz-tech/2023/04/17/wholesale-inflation-eases-to-29-month-low-of-1-34-pc-in-march-food-items-become-costlier.html,-1.8705035971223,ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;TAX_ECON_PRICE;ENV_NATURALGAS;EPU_ECONOMY_HISTORIC;TAX_FOODSTAPLES;TAX_FOODSTAPLES_WHEAT;TAX_FOODSTAPLES_CEREALS;FOOD_SECURITY;UNGP_AFFORDABLE_NUTRITIOUS_FOOD;TAX_FOODSTAPLES_BARLEY;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;USPEC_POLICY1;EPU_POLICY_POLICY;WB_444_MONETARY_POLICY;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;EPU_POLICY_MONETARY_POLICY;EPU_CATS_MONETARY_POLICY;TAX_FOODSTAPLES_MILK;ECON_CENTRALBANK;WB_1235_CENTRAL_BANKS;WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_1234_BANKING_INSTITUTIONS;EPU_POLICY_CENTRAL_BANK;ECON_INTEREST_RATES;EPU_POLICY_INTEREST_RATE;TAX_FNCACT;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EXECUTIVE_OFFICER;TAX_FNCACT_CHIEF_EXECUTIVE_OFFICER;EPU_ECONOMY;WB_471_ECONOMIC_GROWTH;WB_1078_DETERMINANTS_OF_GROWTH;WB_1079_COMMODITIES_AND_RESOURCES;USPEC_POLITICS_GENERAL1;,['barclays'],"ENV_NATURALGAS,TAX_FOODSTAPLES,FOOD_SECURITY,GENERAL_GOVERNMENT,ECON_INTEREST_RATES",2023-04-17 12:15:00
132,1087,20230417121500,https://www.irishcentral.com/culture/craic/korean-parents-try-irish-food,4.36241610738255,TAX_ETHNICITY;TAX_ETHNICITY_KOREAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KOREAN;TAX_FNCACT;TAX_FNCACT_WOMAN;TAX_ETHNICITY_IRISH;TAX_WORLDLANGUAGES_IRISH;TAX_FOODSTAPLES;TAX_FOODSTAPLES_BREAD;TAX_FNCACT_FATHER;TAX_FNCACT_KING;TAX_FNCACT_PEASANTS;TAX_FNCACT_PEASANT;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_CRISISLEXREC;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES_CHINESE;TAX_ETHNICITY_AMERICAN;,['instagram'],"TAX_ETHNICITY,TAX_FOODSTAPLES",2023-04-17 12:15:00
133,1088,20230417121500,https://www.wsiltv.com/news/illinois/cresco-labs-opens-second-sunnyside-in-miami-florida/article_06ce629e-1a84-52ac-9839-f269405705a1.html,2.4866785079929,EPU_ECONOMY_HISTORIC;CRIME_ILLEGAL_DRUGS;TAX_FNCACT;TAX_FNCACT_OPERATOR;TAX_FNCACT_WHOLESALER;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_CEO;TAX_FNCACT_RETAILER;EDUCATION;WB_470_EDUCATION;WB_1467_EDUCATION_FOR_ALL;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT_CHIEF;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_MILITARY_TITLE_COMMUNICATIONS_OFFICER;TAX_FNCACT_COMMUNICATIONS_OFFICER;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;TAX_FNCACT_INVESTOR;UNGP_FORESTS_RIVERS_OCEANS;SLFID_NATURAL_RESOURCES;WB_471_ECONOMIC_GROWTH;WB_1078_DETERMINANTS_OF_GROWTH;WB_1079_COMMODITIES_AND_RESOURCES;GENERAL_HEALTH;MEDICAL;WB_1331_HEALTH_TECHNOLOGIES;WB_1350_PHARMACEUTICALS;WB_621_HEALTH_NUTRITION_AND_POPULATION;EPU_CATS_REGULATION;,"['twitter inc', 'facebook inc']","CRIME_ILLEGAL_DRUGS,EDUCATION,SLFID_NATURAL_RESOURCES,GENERAL_HEALTH,MEDICAL",2023-04-17 12:15:00
134,1097,20230417121500,https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/World-stocks-pause-before-earnings-results-reveal-if-rates-have-bitten-43520872/,1.25786163522013,TAX_ECON_PRICE;ECON_STOCKMARKET;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_FOUNDER;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_DIRECTOR;TAX_FNCACT_MANAGING_DIRECTOR;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;EPU_CATS_MONETARY_POLICY;EPU_POLICY_FEDERAL_RESERVE;TAX_FNCACT_OFFICIALS;LEADER;TAX_FNCACT_GOVERNORS;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;TAX_FNCACT_ANALYSTS;ECON_HOUSING_PRICES;CRISISLEX_T11_UPDATESSYMPATHY;USPEC_POLICY1;WB_444_MONETARY_POLICY;TAX_ETHNICITY_ITALIAN;TAX_WORLDLANGUAGES_ITALIAN;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_EURO;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_YEN;EPU_POLICY_BANK_OF_JAPAN;EPU_POLICY_POLICY;EPU_POLICY_MONETARY_POLICY;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;ENV_OIL;ECON_OILPRICE;,"['wells fargo & co', 'citigroup inc', 'johnson johnson', 'netflix inc', 'nasdaq inc']","ECON_STOCKMARKET,ECON_INTEREST_RATES,TAX_ETHNICITY,ECON_HOUSING_PRICES,ENV_OIL",2023-04-17 12:15:00
135,1114,20230417121500,https://www.illawarramercury.com.au/story/8161623/port-kembla-man-chucks-2k-tantrum-after-mum-refuses-to-give-him-his-reward/?cs=300,-6.55737704918033,MEDIA_SOCIAL;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_167_PORTS;TAX_FNCACT;TAX_FNCACT_MAN;MANMADE_DISASTER_IMPLIED;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;TAX_FNCACT_VICTIM;TAX_FNCACT_DEALER;CRISISLEX_T04_INFRASTRUCTURE;TAX_FNCACT_MECHANIC;TRIAL;HARASSMENT;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;ARREST;SOC_GENERALCRIME;ORGANIZED_CRIME;WB_2452_GANGS;WB_2445_NON_STATE_SECURITY_ACTORS;TAX_FNCACT_MAGISTRATE;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_LAWYER;TAX_DISEASE;TAX_DISEASE_SCHIZOPHRENIA;GENERAL_HEALTH;MEDICAL;WB_1406_DISEASES;WB_1430_MENTAL_HEALTH;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;,['facebook inc'],"MANMADE_DISASTER_IMPLIED,TRIAL,HARASSMENT,SECURITY_SERVICES,ARREST,SOC_GENERALCRIME,ORGANIZED_CRIME,TAX_DISEASE,GENERAL_HEALTH,MEDICAL",2023-04-17 12:15:00
136,1125,20230417121500,http://www.msn.com/en-us/news/technology/elon-musk-says-he-s-concerned-that-spacex-s-starship-could-melt-the-launch-pad-if-it-fireballed-during-takeoff/ar-AA19XAwW,-2.53807106598985,TAX_FNCACT;TAX_FNCACT_CEO;CRISISLEX_CRISISLEXREC;EPU_CATS_MIGRATION_FEAR_FEAR;DELAY;USPEC_UNCERTAINTY1;MEDIA_SOCIAL;MANMADE_DISASTER_IMPLIED;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_INSIDER;EDUCATION;TAX_FNCACT_PROFESSOR;WB_165_AIR_TRANSPORT;WB_135_TRANSPORT;WB_164_MODES_OF_TRANSPORT;SOC_USSECURITYAGENCIES;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;,['morgan stanley'],"DELAY,MANMADE_DISASTER_IMPLIED,EDUCATION",2023-04-17 12:15:00
137,1130,20230417121500,https://www.wbjournal.com/article/major-operations-large-life-science-companies-contribute-mightily-to-the-region,2.11002260738508,TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;SCIENCE;SOC_INNOVATION;WB_1331_HEALTH_TECHNOLOGIES;WB_1350_PHARMACEUTICALS;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_FNCACT;TAX_FNCACT_EMPLOYEES;WB_137_WATER;TAX_FNCACT_WORKERS;TAX_FNCACT_TECHNICIANS;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGES;SOC_POINTSOFINTEREST_UNIVERSITIES;UNGP_FORESTS_RIVERS_OCEANS;EPU_CATS_MIGRATION_FEAR_FEAR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;WB_841_JUSTICE_SYSTEM_ADMINISTRATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1211_HUMAN_RESOURCES;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_FNCACT_CANDIDATES;TAX_FNCACT_EMPLOYEE;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;TAX_ECON_PRICE;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1462_WATER_SANITATION_AND_HYGIENE;WB_635_PUBLIC_HEALTH;TAX_FNCACT_WOMAN;WB_2453_ORGANIZED_CRIME;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;TAX_FNCACT_DIRECTOR;SOC_EMERGINGTECH;RECRUITMENT;TAX_FNCACT_MANUFACTURER;WB_2299_PIPELINES;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_507_ENERGY_AND_EXTRACTIVES;WB_548_PPP_IN_OIL_AND_GAS;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_2815_SKILLS_AND_EDUCATION;WB_2769_JOBS_STRATEGIES;WB_2824_INTERNSHIP;WB_2132_APPRENTICESHIP;WB_470_EDUCATION;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_2823_ON_THE_JOB_TRAINING;SOC_POINTSOFINTEREST_COLLEGE;CRISISLEX_T11_UPDATESSYMPATHY;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;TAX_FNCACT_CEO;TAX_WORLDLANGUAGES_NATICK;TAX_DISEASE;TAX_DISEASE_CANCER;WB_1406_DISEASES;WB_1431_CANCER;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;,"['waters corp', 'google']","SCIENCE,EDUCATION,GENERAL_HEALTH,MEDICAL,TAX_DISEASE",2023-04-17 12:15:00
138,1136,20230417121500,https://www.dailystar.co.uk/real-life/single-mum-five-told-shes-29728517,-1.58013544018059,TAX_FNCACT;TAX_FNCACT_BABIES;TAX_FNCACT_CHILDREN;TAX_FNCACT_BABY;WB_615_GENDER;TAX_FNCACT_CHILD;MEDIA_SOCIAL;MEDICAL;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_MAN;,['facebook inc'],MEDICAL,2023-04-17 12:15:00
139,1140,20230417121500,https://www.power-technology.com/buyers-guide/wind-turbine-manufacturers/,-1.12866817155756,ECON_ELECTRICALGENERATION;USPEC_POLICY1;ENV_COAL;WB_508_POWER_SYSTEMS;WB_509_NUCLEAR_ENERGY;WB_507_ENERGY_AND_EXTRACTIVES;ENV_CLIMATECHANGE;WB_567_CLIMATE_CHANGE;UNGP_CLIMATE_CHANGE_ACTION;ENV_OIL;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_CRISISLEXREC;TAX_ECON_PRICE;ECON_ELECTRICALPRICE;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;ENV_WINDPOWER;ENV_GREEN;WB_525_RENEWABLE_ENERGY;ECON_ELECTRICALDEMAND;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;EPU_POLICY_REGULATORY;EPU_UNCERTAINTY;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;SHORTAGE;TAX_FNCACT;TAX_FNCACT_LEADER;SCIENCE;WB_529_WIND_ENERGY;TAX_FNCACT_MANUFACTURER;TAX_FNCACT_MANAGERS;TAX_FNCACT_GUIDE;,['ge renewable energy'],"ENV_COAL,ENV_CLIMATECHANGE,ENV_OIL,ENV_WINDPOWER,ENV_GREEN,GENERAL_GOVERNMENT,SHORTAGE,SCIENCE",2023-04-17 12:15:00
140,1150,20230417121500,https://www.marketscreener.com/quote/stock/ENDO-INTERNATIONAL-PLC-15914394/news/Endo-Announces-Launch-of-Argatroban-Injection-Through-Premier-s-ProRx-Private-Label-Program-43520717/,-0.478468899521531,EPU_ECONOMY_HISTORIC;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITALS;GENERAL_HEALTH;WB_1305_HEALTH_SERVICES_DELIVERY;WB_621_HEALTH_NUTRITION_AND_POPULATION;EPU_CATS_HEALTHCARE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;TAX_FNCACT_MANAGER;TAX_FNCACT_GENERAL_MANAGER;WB_1358_GENERIC_DRUGS;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;MEDIA_SOCIAL;SOC_INNOVATION;TAX_FNCACT_LEADERS;EPU_POLICY;EPU_POLICY_REFORM;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;LEGISLATION;USPEC_POLICY1;EPU_POLICY_LEGISLATION;WB_699_URBAN_DEVELOPMENT;WB_1707_CONTINGENCY_PLANNING;WB_820_DISASTER_RISK_MANAGEMENT;WB_1705_DISASTER_PREPAREDNESS;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_406_COMPETITION_POLICY;WB_2101_ANTITRUST;EPU_CATS_REGULATION;WB_449_FISCAL_RISKS;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_1145_CONTINGENT_LIABILITIES;WB_445_FISCAL_POLICY;NEGOTIATIONS;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_939_NEGOTIATION;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION;WB_843_DISPUTE_RESOLUTION;WB_2471_PEACEKEEPING;UNGP_FORESTS_RIVERS_OCEANS;WB_698_TRADE;TAX_FNCACT_PHYSICIAN;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;EPU_POLICY_LAW;TAX_FNCACT_REGULATORS;,['endo international plc'],"MEDICAL,GENERAL_HEALTH,TAX_ETHNICITY,LEGISLATION,NEGOTIATIONS",2023-04-17 12:15:00
141,1159,20230417121500,https://www.gdnonline.com/Details/1229556/Amazon-services-AWS-and-Alexa-back-up-after-brief-outage,-2.66666666666667,WB_678_DIGITAL_GOVERNMENT;WB_674_SHARED_INFRASTRUCTURE;WB_667_ICT_INFRASTRUCTURE;WB_676_CLOUD_COMPUTING;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT;TAX_FNCACT_ASSISTANT;SHORTAGE;TAX_FNCACT_SPOKESPERSON;,['amazon web services'],SHORTAGE,2023-04-17 12:15:00
142,1161,20230417121500,https://www.eveningtribune.com/story/money/cars/2023/04/12/epa-electric-car-sales-emission-rules/11648006002/,0.289156626506024,EPU_ECONOMY_HISTORIC;MANMADE_DISASTER_IMPLIED;MEDIA_CENSORSHIP;UNGP_POLITICAL_FREEDOMS;UNGP_FORESTS_RIVERS_OCEANS;ENV_CLIMATECHANGE;WB_567_CLIMATE_CHANGE;CRISISLEX_CRISISLEXREC;UNGP_CLIMATE_CHANGE_ACTION;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;WB_678_DIGITAL_GOVERNMENT;WB_2943_SWITCHES;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_ECON_PRICE;TAX_FNCACT_OFFICIALS;ARMEDCONFLICT;EPU_CATS_REGULATION;WB_135_TRANSPORT;TAX_FNCACT_ADMINISTRATOR;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_MANAGER;USPEC_POLICY1;EPU_POLICY_POLICY;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_FNCACT_SPOKESMAN;TAX_FNCACT_CEO;ALLIANCE;SCIENCE;SOC_INNOVATION;MEDIA_MSM;EPU_POLICY_WHITE_HOUSE;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;PUBLIC_TRANSPORT;GENERAL_HEALTH;MEDICAL;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;CRISISLEX_C06_WATER_SANITATION;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE_DIRECTOR;WB_698_TRADE;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1462_WATER_SANITATION_AND_HYGIENE;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;ENV_OIL;USPEC_UNCERTAINTY1;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICANS;EPU_POLICY_CONGRESS;ENV_NATURALGAS;BAN;TAX_ETHNICITY_AMERICANS;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ARBOR;TAX_FNCACT_WORKERS;TAX_FNCACT_WORKING_MEN;TAX_FNCACT_WOMEN;ECON_UNIONS;EPU_POLICY_REGULATORY;WB_168_ROADS_AND_HIGHWAYS;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;TRAFFIC;WB_1429_ROAD_SAFETY;WB_790_TRANSPORT_AND_SUSTAINABLE_DEVELOPMENT;WB_784_TRAFFIC_AND_ROAD_SAFETY;WB_1808_TRANSPORT_SAFETY;EPU_ECONOMY;NATURAL_DISASTER;NATURAL_DISASTER_FLOODING;TAX_FNCACT_MARSHALL;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;EPU_CATS_MIGRATION_FEAR_FEAR;EPU_CATS_NATIONAL_SECURITY;EPU_POLICY_POLITICAL;TAX_ETHNICITY_CANADIAN;,['walmart inc'],"MANMADE_DISASTER_IMPLIED,MEDIA_CENSORSHIP,ENV_CLIMATECHANGE,TAX_ETHNICITY,ARMEDCONFLICT,GENERAL_GOVERNMENT,ALLIANCE,SCIENCE,EDUCATION,PUBLIC_TRANSPORT,GENERAL_HEALTH,MEDICAL,ENV_OIL,ENV_NATURALGAS,BAN,ECON_UNIONS,TRAFFIC,NATURAL_DISASTER",2023-04-17 12:15:00
143,1163,20230417121500,https://www.newstalkzb.co.nz/news/national/lawyer-tried-to-blackmail-client-s-ex-wife-into-divorce-settlement/,-5.36130536130536,TRIAL;TAX_FNCACT;TAX_FNCACT_LAWYER;TAX_FNCACT_LAWYERS;IMMIGRATION;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2837_IMMIGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;EPU_CATS_MIGRATION_FEAR_MIGRATION;TAX_FNCACT_WOMAN;USPEC_POLITICS_GENERAL1;TAX_FNCACT_MAN;UNREST_BELLIGERENT;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_MSM;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;ARREST;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_JAIL;SOC_EXPRESSREGRET;TAX_FNCACT_SUPERVISOR;TAX_FNCACT_MANAGER;TAX_FNCACT_EMPLOYEE;TAX_FNCACT_EMPLOYER;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2689_JOBS_DIAGNOSTICS;WB_2704_EMPLOYER;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_FNCACT_PRACTITIONER;UNGP_FORESTS_RIVERS_OCEANS;,['google'],"TRIAL,IMMIGRATION,LEGISLATION,ARREST",2023-04-17 12:15:00
